github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-airavata,/airavata-api/airavata-data-models/src/main/java/org/apache/airavata/model/appcatalog/appdeployment/SetEnvPaths.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/modules/registry/registry-core/src/test/java/org/apache/airavata/app/catalog/AppDeploymentTest.java,152,7,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3
test-smells-airavata,/airavata-api/airavata-data-models/src/main/java/org/apache/airavata/model/task/DataStagingTaskModel.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/modules/registry/registry-core/src/test/java/org/apache/airavata/experiment/catalog/JobResourceTest.java|/modules/registry/registry-core/src/test/java/org/apache/airavata/experiment/catalog/TaskResourceTest.java,205,24,0,0,0,0,0,0,7,0,0,0,0,0,0,2,7
test-smells-airavata,/modules/commons/src/main/java/org/apache/airavata/common/utils/DatabaseTestCases.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,5,0,/modules/credential-store/credential-store-service/src/test/java/org/apache/airavata/credential/store/cpi/SSHSummaryTest/SSHSummaryTest.java|/modules/credential-store/credential-store-service/src/test/java/org/apache/airavata/credential/store/store/impl/db/CommunityUserDAOTest.java|/modules/credential-store/credential-store-service/src/test/java/org/apache/airavata/credential/store/store/impl/db/CredentialsDAOTest.java|/modules/security/src/test/java/org/apache/airavata/security/userstore/JDBCUserStoreTest.java|/modules/security/src/test/java/org/apache/airavata/security/userstore/SessionDBUserStoreTest.java,1023,51,50,0,0,2,11,10,4,10,2,1,0,1,5,22,96
test-smells-airavata,/modules/sharing-registry/sharing-registry-stubs/src/main/java/org/apache/airavata/sharing/registry/service/cpi/SharingRegistryService.java,disputado|negativo_confiavel,4,0.0,0,0,0,0.0,0,0,2,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,0.0,0,0,0,0.0,0,0,4,1,0,/modules/sharing-registry/sharing-registry-server/src/test/java/org/apache/airavata/sharing/registry/SharingRegistryServiceTest.java,360,4,25,0,0,2,1,0,0,0,6,0,0,0,1,5,35
test-smells-alexa-skills-kit-sdk-for-java,/ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/ask-sdk-runtime/tst/com/amazon/ask/request/mapper/BaseRequestMapperTest.java|/ask-sdk/tst/com/amazon/ask/builder/StandardSkillBuilderTest.java,212,17,4,0,0,0,10,0,1,6,1,0,0,0,0,8,22
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,negativo_confiavel|positivo_confiavel,2,,,,,,,,,1.8333,1,1,1,1.8333,0,3,6,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/src/test/java/com/alibaba/druid/bvt/pool/DruidPooledCallableStatementTest.java|/src/test/java/com/alibaba/druid/bvt/pool/basic/PoolableCallableStatementTest.java,2293,84,109,0,0,68,2,164,2,5,11,0,0,0,3,11,364
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/src/test/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelectorTest.java|/src/test/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelectorWithValidationTest.java,141,11,6,8,0,0,1,0,2,0,4,0,0,0,0,7,21
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java,positivo_confiavel,1,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,,,,,,,,,,,,,,,,,1,0,/src/test/java/com/alibaba/druid/bvt/sql/SQLASTVisitorAdapterTest.java,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/src/test/java/com/alibaba/druid/bvt/sql/mysql/MySqlASTVisitorAdapterTest.java,174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/sql/dialect/oracle/visitor/OracleASTVisitorAdapter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/alibaba/druid/bvt/sql/oracle/visitor/OracleASTVisitorAdapterTest.java,187,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/support/monitor/MonitorClient.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/alibaba/druid/pvt/support/monitor/MonitorDaoJdbcImplTest.java,120,5,0,2,0,0,1,0,0,0,0,0,0,0,1,3,4
test-smells-amazon-kinesis-client,/amazon-kinesis-client/src/main/java/software/amazon/kinesis/leases/dynamodb/DynamoDBLeaseSerializer.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,4,0,/amazon-kinesis-client/src/test/java/software/amazon/kinesis/leases/LeaseIntegrationTest.java|/amazon-kinesis-client/src/test/java/software/amazon/kinesis/leases/ShardSyncTaskIntegrationTest.java|/amazon-kinesis-client/src/test/java/software/amazon/kinesis/leases/dynamodb/DynamoDBLeaseCoordinatorIntegrationTest.java|/amazon-kinesis-client/src/test/java/software/amazon/kinesis/leases/dynamodb/DynamoDBLeaseRefresherIntegrationTest.java,753,60,16,8,2,0,0,0,1,0,6,0,0,0,0,9,33
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/actionmanager/ServiceComponentHostEventWrapper.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/ambari-server/src/test/java/org/apache/ambari/server/serveraction/upgrades/AutoSkipFailedSummaryActionTest.java,505,17,20,0,0,0,0,0,2,2,4,0,0,0,4,5,32
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/agent/stomp/AgentDataHolder.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambari-server/src/test/java/org/apache/ambari/server/agent/stomp/AgentDataHolderTest.java,105,2,4,0,0,0,0,0,0,1,0,0,0,0,1,3,6
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/api/query/ExtendedResourcePredicateVisitor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambari-server/src/test/java/org/apache/ambari/server/api/query/ExtendedResourcePredicateVisitorTest.java,179,1,13,0,0,4,1,0,0,0,0,0,0,0,1,4,19
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/api/query/render/AlertSummaryRenderer.java,disputado,1,,,,,,,,,,,,,,,,,0.5,1,1,0,0.5,0,3,8,,,,,,,,,1,0,/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/AlertResourceProviderTest.java,750,47,36,10,24,0,0,0,3,2,25,0,0,0,4,7,104
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/api/services/StacksService.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,1,/ambari-server/src/test/java/org/apache/ambari/server/api/services/StacksServiceTest.java,204,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommand.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/ambari-server/src/test/java/org/apache/ambari/server/api/services/stackadvisor/StackAdvisorHelperTest.java|/ambari-server/src/test/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommandTest.java,883,42,21,0,6,0,10,0,0,18,4,9,3,9,2,14,82
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/audit/event/request/DeleteAlertGroupRequestAuditEvent.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambari-server/src/test/java/org/apache/ambari/server/audit/request/creator/AlertGroupEventCreatorTest.java,105,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/audit/request/eventcreator/HostEventCreator.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/ambari-server/src/test/java/org/apache/ambari/server/audit/request/creator/HostEventCreatorTest.java,109,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/controller/ServiceConfigVersionResponse.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,6,1,/ambari-server/src/test/java/org/apache/ambari/server/controller/ServiceConfigVersionResponseTest.java|/ambari-server/src/test/java/org/apache/ambari/server/serveraction/upgrades/UpgradeActionTest.java|/ambari-server/src/test/java/org/apache/ambari/server/state/cluster/ClusterTest.java|/ambari-server/src/test/java/org/apache/ambari/server/state/cluster/ConcurrentServiceConfigVersionTest.java|/ambari-server/src/test/java/org/apache/ambari/server/upgrade/UpgradeCatalog260Test.java|/ambari-server/src/test/java/org/apache/ambari/server/upgrade/UpgradeCatalog270Test.java,6373,158,303,59,0,54,12,6,22,8,137,4,1,4,44,37,654
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/controller/metrics/timeline/cache/TimelineMetricCacheProvider.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,4,1,/ambari-server/src/test/java/org/apache/ambari/server/controller/internal/StackDefinedPropertyProviderTest.java|/ambari-server/src/test/java/org/apache/ambari/server/controller/metrics/timeline/AMSPropertyProviderTest.java|/ambari-server/src/test/java/org/apache/ambari/server/controller/metrics/timeline/AMSReportPropertyProviderTest.java|/ambari-server/src/test/java/org/apache/ambari/server/controller/metrics/timeline/cache/TimelineMetricCacheTest.java,3166,56,269,16,6,14,2,12,5,5,207,0,0,0,37,27,573
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/orm/dao/HostStateDAO.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/ambari-server/src/test/java/org/apache/ambari/server/state/host/HostImplTest.java|/ambari-server/src/test/java/org/apache/ambari/server/upgrade/UpgradeTest.java,356,17,3,0,0,2,2,0,0,5,0,0,0,0,1,5,13
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/state/quicklinksprofile/LinkAttributeFilter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambari-server/src/test/java/org/apache/ambari/server/state/quicklinksprofile/QuickLinksProfileBuilderTest.java,263,15,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
test-smells-ambari,/ambari-server/src/main/java/org/apache/ambari/server/view/RemoteAmbariCluster.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambari-server/src/test/java/org/apache/ambari/server/view/RemoteAmbariClusterTest.java,132,3,7,0,0,3,2,0,0,1,7,0,0,0,2,6,22
test-smells-ambry,/ambry-network/src/main/java/com.github.ambry.network/SocketServer.java,disputado,1,,,,,,,,,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,2,1,/ambry-network/src/test/java/com.github.ambry.network/BlockingChannelConnectionPoolTest.java|/ambry-network/src/test/java/com.github.ambry.network/SocketServerTest.java,643,21,5,9,4,2,0,0,0,0,9,0,0,0,3,7,32
test-smells-ambry,/ambry-network/src/main/java/com.github.ambry.network/Transmission.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/ambry-network/src/test/java/com.github.ambry.network/SSLSelectorTest.java,377,25,1,9,0,1,0,0,0,0,6,0,0,0,1,5,18
test-smells-ant,/src/main/org/apache/tools/ant/taskdefs/Tar.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/tests/junit/org/apache/tools/ant/taskdefs/TarTest.java,189,23,0,0,8,0,0,0,0,0,0,6,0,1,0,3,15
test-smells-ant-ivy,/src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,disputado,1,,,,,,,,,,,,,,,,,0.5,1,1,0,0.5,0,2,8,,,,,,,,,5,1,/test/java/org/apache/ivy/TestHelper.java|/test/java/org/apache/ivy/core/TestPerformance.java|/test/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManagerTest.java|/test/java/org/apache/ivy/core/publish/PublishEngineTest.java|/test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriterTest.java,1266,47,7,3,0,1,0,0,1,1,0,2,0,4,1,11,20
test-smells-ant-ivy,/src/java/org/apache/ivy/plugins/repository/file/FileRepository.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,3,0,/test/java/org/apache/ivy/osgi/repo/BundleRepoTest.java|/test/java/org/apache/ivy/plugins/lock/ArtifactLockStrategyTest.java|/test/java/org/apache/ivy/plugins/resolver/util/ResolverHelperTest.java,373,17,5,0,0,0,0,1,0,0,4,4,0,5,0,10,19
test-smells-apex-core,/engine/src/main/java/com/datatorrent/stram/engine/AbstractReservoir.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,5,2,/engine/src/test/java/com/datatorrent/stram/engine/AbstractReservoirTest.java|/engine/src/test/java/com/datatorrent/stram/engine/AtMostOnceTest.java|/engine/src/test/java/com/datatorrent/stram/engine/GenericNodeTest.java|/engine/src/test/java/com/datatorrent/stram/engine/ProcessingModeTests.java|/engine/src/test/java/com/datatorrent/stram/stream/InlineStreamTest.java,2256,38,45,45,8,5,5,0,1,8,47,0,0,0,11,24,175
test-smells-apex-core,/engine/src/main/java/com/datatorrent/stram/plan/logical/LogicalPlanConfiguration.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,1,0,1,0.6667,0,1,6,8,6,/engine/src/test/java/com/datatorrent/stram/StramMiniClusterTest.java|/engine/src/test/java/com/datatorrent/stram/engine/AutoMetricTest.java|/engine/src/test/java/com/datatorrent/stram/plan/logical/DAGSetupPluginTests.java|/engine/src/test/java/com/datatorrent/stram/plan/logical/LogicalPlanConfigurationTest.java|/engine/src/test/java/com/datatorrent/stram/plan/logical/module/ModuleAppTest.java|/engine/src/test/java/com/datatorrent/stram/plan/logical/module/TestModuleExpansion.java|/engine/src/test/java/com/datatorrent/stram/plan/logical/module/TestModuleProperties.java|/engine/src/test/java/com/datatorrent/stram/webapp/OperatorDiscoveryTest.java,5056,33,42,33,9,2,0,6,0,0,56,2,0,2,15,21,167
test-smells-apex-malhar,/apps/logstream/src/main/java/com/datatorrent/apps/logstream/PropertyRegistry/LogstreamPropertyRegistry.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,4,0,/apps/logstream/src/test/java/com/datatorrent/apps/logstream/DimensionOperatorTest.java|/apps/logstream/src/test/java/com/datatorrent/apps/logstream/FilterOperatorTest.java|/apps/logstream/src/test/java/com/datatorrent/apps/logstream/LogstreamTopNTest.java|/apps/logstream/src/test/java/com/datatorrent/apps/logstream/PropertyRegistry/LogstreamPropertyRegistryTest.java,434,4,0,21,0,5,3,1,0,0,20,0,0,0,3,13,53
test-smells-apex-malhar,/contrib/src/main/java/org/apache/apex/malhar/contrib/kinesis/ShardManager.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,1,/contrib/src/test/java/org/apache/apex/malhar/contrib/kinesis/ShardManagerTest.java,314,3,0,0,1,0,0,1,0,0,1,0,0,0,2,4,5
test-smells-apex-malhar,/library/src/main/java/org/apache/apex/malhar/lib/db/AbstractStoreOutputOperator.java,disputado,1,,,,,,,,,0.3333,1,0,0,0.3333,0,1,6,,,,,,,,,,,,,,,,,1,1,/library/src/test/java/org/apache/apex/malhar/lib/db/KeyValueStoreOperatorTest.java,152,1,4,0,0,0,0,2,0,0,0,0,0,0,0,2,6
test-smells-apex-malhar,/library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java,disputado,1,,,,,,,,,0.5,1,0,0,0.5,0,1,4,,,,,,,,,,,,,,,,,1,1,/library/src/test/java/org/apache/apex/malhar/lib/db/jdbc/JdbcPojoOperatorTest.java,693,3,2,22,0,6,0,1,0,0,16,0,0,0,7,6,54
test-smells-apex-malhar,/library/src/main/java/org/apache/apex/malhar/lib/math/Min.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/library/src/test/java/org/apache/apex/malhar/lib/math/MinTest.java|/library/src/test/java/org/apache/apex/malhar/lib/window/accumulation/MinTest.java,132,2,5,0,0,0,1,0,0,0,8,0,0,0,1,5,15
test-smells-apex-malhar,/library/src/main/java/org/apache/apex/malhar/lib/util/FilterOperator.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/apps/logstream/src/test/java/com/datatorrent/apps/logstream/FilterOperatorTest.java,95,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,4
test-smells-archiva,/archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,1,0,/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/CopyArtifactTest.java,124,3,1,0,0,0,0,2,0,0,0,0,0,0,2,3,5
test-smells-archiva,/archiva-modules/metadata/metadata-model/src/main/java/org/apache/archiva/metadata/model/facets/RepositoryProblemFacet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/archiva-modules/plugins/problem-reports/src/test/java/org/apache/archiva/reports/consumers/DuplicateArtifactsConsumerTest.java,250,21,0,0,0,0,6,1,0,3,0,0,0,0,0,3,10
test-smells-aries,/cdi/cdi-extender/src/main/java/org/apache/aries/cdi/container/internal/container/ConfigurationListener.java,disputado,1,0.5,1,1,0,0.5,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,3,0,/cdi/cdi-extender/src/test/java/org/apache/aries/cdi/container/internal/phase/ConfigurationListenerTest.java|/cdi/cdi-extender/src/test/java/org/apache/aries/cdi/container/internal/phase/ContainerBootstrapTest.java|/cdi/cdi-extender/src/test/java/org/apache/aries/cdi/container/internal/phase/ContainerReferencesTest.java,795,5,139,1,0,16,2,0,0,0,39,0,0,0,5,14,202
test-smells-aries,/cdi/cdi-extender/src/main/java/org/apache/aries/cdi/container/internal/model/ExtendedReferenceDTO.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/cdi/cdi-extender/src/test/java/org/apache/aries/cdi/container/internal/phase/ContainerReferencesTest.java,534,3,125,0,0,14,0,0,0,0,37,0,0,0,3,4,179
test-smells-aries,/jmx/jmx-core/src/main/java/org/apache/aries/jmx/AbstractCompendiumHandler.java,disputado,1,0.3333,1,0,0,0.3333,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/jmx/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,139,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
test-smells-aries,/spi-fly/spi-fly-static-tool/src/main/java/org/apache/aries/spifly/statictool/Main.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,1,1,1.5,0,2,8,3,0,/spi-fly/spi-fly-static-tool/src/test/java/org/apache/aries/spifly/statictool/ConsumerTest.java|/spi-fly/spi-fly-static-tool/src/test/java/org/apache/aries/spifly/statictool/MainTest.java|/spi-fly/spi-fly-static-tool/src/test/java/org/apache/aries/spifly/statictool/RequirementTest.java,343,7,14,2,0,0,0,3,0,2,0,4,0,4,3,18,32
test-smells-aries,/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/archive/ProvisionResourceHeader.java,disputado,1,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,1,0,/subsystem/subsystem-core/src/test/java/org/apache/aries/subsystem/core/archive/SubsystemManifestEqualityTest.java,217,18,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2
test-smells-aries,/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/internal/ResolveContext.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,6,1,0,/subsystem/subsystem-core/src/test/java/org/apache/aries/subsystem/core/internal/ResolveContextTest.java,99,4,1,0,0,0,1,1,0,0,2,1,0,1,1,7,8
test-smells-aries,/subsystem/subsystem-example/subsystem-helloIsolation/src/main/java/org/apache/aries/subsystem/example/helloIsolation/HelloIsolation.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/subsystem/subsystem-scope-itests/src/test/java/org/apache/aries/subsystem/scope/itests/ScopeAdminTest.java|/subsystem/subsystem-scope-itests/src/test/java/org/apache/aries/subsystem/scope/itests/ScopeSecurityTest.java,1030,22,22,27,0,3,0,5,0,0,21,0,0,0,4,11,82
test-smells-aries,/subsystem/subsystem-obr/src/main/java/org/apache/aries/subsystem/util/felix/OsgiRequirementAdapter.java,disputado,1,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,,,,,,,,,1,0,/subsystem/subsystem-obr/src/test/java/org/apache/aries/subsystem/obr/internal/OsgiRequirementAdapterTest.java,81,5,0,0,0,0,5,0,0,3,0,0,0,0,0,2,8
test-smells-aries-rsa,/discovery/local/src/main/java/org/apache/aries/rsa/discovery/endpoint/PropertiesMapper.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,1,1,1,0.8333,0,2,6,1,0,/discovery/local/src/test/java/org/apache/aries/rsa/discovery/endpoint/PropertiesMapperTest.java,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-artemis,/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/UpdatableIterator.java,disputado,1,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,1,0,/artemis-commons/src/test/java/org/apache/activemq/artemis/utils/collections/UpdatableIteratorTest.java,95,2,12,8,0,6,2,0,0,4,0,0,0,0,1,6,33
test-smells-artemis,/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,3,1,/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/ConsumerCloseTest.java|/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/ConsumerWindowSizeTest.java|/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/interceptors/InterceptorTest.java,2871,59,61,69,1,11,0,5,6,0,32,0,0,0,27,21,212
test-smells-artemis,/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/LargeMessageControllerImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tests/unit-tests/src/test/java/org/apache/activemq/artemis/tests/unit/core/client/impl/LargeMessageBufferTest.java,826,28,16,17,0,5,0,8,0,0,21,0,0,1,4,7,72
test-smells-artemis,/artemis-protocols/artemis-stomp-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/stomp/StompFrame.java,disputado,1,,,,,,,,,0.625,1,1,0,0.625,0,2,8,,,,,,,,,,,,,,,,,2,1,/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/stomp/StompPropertiesInterceptorTest.java|/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/stomp/StompWithInterceptorsTest.java,264,7,8,4,0,0,0,0,0,0,5,0,0,0,1,4,18
test-smells-artemis,/artemis-server/src/main/java/org/apache/activemq/artemis/core/messagecounter/MessageCounter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/MessageCounterTest.java,93,5,3,2,0,0,0,0,0,0,2,0,0,0,1,4,8
