github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-artemis,/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/Message.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/command/MessageTest.java|/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/jms/client/MessageTest.java,418,20,8,1,0,2,0,2,0,0,7,0,0,0,3,7,23
test-smells-artemis,/artemis-server/src/main/java/org/apache/activemq/artemis/core/messagecounter/MessageCounter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/MessageCounterTest.java,93,5,3,2,0,0,0,0,0,0,2,0,0,0,1,4,8
test-smells-aspectj,/bcel-builder/src/main/java/org/aspectj/apache/bcel/classfile/Module.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,1,0,/tests/src/test/java/org/aspectj/systemtest/ajc190/ModuleTests.java,177,17,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4
test-smells-aspectj,/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/core/builder/AjBuildConfig.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,1,/org.aspectj.ajdt.core/src/test/java/org/aspectj/ajdt/internal/core/builder/AjBuildConfigTest.java,203,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-aspectj,/util/src/main/java/org/aspectj/util/LangUtil.java,negativo_confiavel,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,4,2,1,/testing/src/test/java/org/aspectj/testing/util/LangUtilTest.java|/util/src/test/java/org/aspectj/util/LangUtilTest.java,621,11,10,2,0,2,3,0,0,0,2,0,1,0,2,7,22
test-smells-asterixdb,/asterixdb/asterix-external-data/src/main/java/org/apache/asterix/external/parser/ADMDataParser.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/asterixdb/asterix-external-data/src/test/java/org/apache/asterix/external/parser/test/ADMDataParserTest.java,205,3,6,2,0,0,1,2,0,1,5,0,0,0,2,7,19
test-smells-asterixdb,/asterixdb/asterix-transactions/src/main/java/org/apache/asterix/transaction/management/service/logging/LogManager.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,1,1.0,0,3,6,1,0,/asterixdb/asterix-app/src/test/java/org/apache/asterix/test/txn/LogManagerTest.java,221,11,2,3,1,0,3,3,0,3,2,0,0,0,1,8,18
test-smells-aurora,/src/main/java/org/apache/aurora/scheduler/log/mesos/MesosLog.java,disputado,1,0.625,1,1,0,0.625,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/src/test/java/org/apache/aurora/scheduler/log/mesos/MesosLogTest.java,276,28,0,0,2,0,2,2,5,2,0,0,0,0,0,5,13
test-smells-auto,/value/src/main/java/com/google/auto/value/processor/TemplateVars.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,1,/value/src/test/java/com/google/auto/value/processor/TemplateVarsTest.java,301,5,1,0,0,0,0,4,0,0,0,0,0,0,0,2,5
test-smells-avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/lang/java/avro/src/test/java/org/apache/avro/TestSchema.java|/lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,1205,101,34,5,0,4,44,5,0,31,1,19,0,19,4,14,166
test-smells-avro,/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,51,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2
test-smells-avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,disputado,1,,,,,,,,,0.625,1,1,0,0.625,0,2,8,,,,,,,,,,,,,,,,,1,0,/lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroWrapper.java,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-avro,/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/lang/java/tools/src/test/java/org/apache/avro/tool/TestSpecificCompilerTool.java,163,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-azure-maven-plugins,/azure-functions-maven-plugin/src/main/java/com/microsoft/azure/maven/function/RunMojo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/azure-functions-maven-plugin/src/test/java/com/microsoft/azure/maven/function/RunMojoTest.java,127,8,1,0,5,0,4,0,0,5,0,0,0,0,0,4,15
test-smells-azure-maven-plugins,/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java,positivo_confiavel,1,0.8333,1,1,1,0.8333,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/AbstractAzureMojoTest.java,213,31,15,0,12,0,3,1,0,3,1,1,0,1,0,8,37
test-smells-beam,/runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/DeduplicatedFlattenFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/runners/core-construction-java/src/test/java/org/apache/beam/runners/core/construction/DeduplicatedFlattenFactoryTest.java,99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-beam,/runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PTransformReplacements.java,disputado,1,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/runners/core-construction-java/src/test/java/org/apache/beam/runners/core/construction/PTransformReplacementsTest.java,129,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
test-smells-beam,/runners/direct-java/src/main/java/org/apache/beam/runners/direct/TestStreamEvaluatorFactory.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/runners/direct-java/src/test/java/org/apache/beam/runners/direct/TestStreamEvaluatorFactoryTest.java,175,7,13,0,0,0,1,0,0,0,4,0,0,0,1,4,19
test-smells-beam,/runners/direct-java/src/main/java/org/apache/beam/runners/direct/UnboundedReadDeduplicator.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/runners/direct-java/src/test/java/org/apache/beam/runners/direct/UnboundedReadDeduplicatorTest.java,139,4,3,1,0,1,2,0,0,4,1,0,0,0,1,7,13
test-smells-beam,/runners/google-cloud-dataflow-java/src/main/java/org/apache/beam/runners/dataflow/PrimitiveParDoSingleFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/runners/google-cloud-dataflow-java/src/test/java/org/apache/beam/runners/dataflow/PrimitiveParDoSingleFactoryTest.java,161,6,2,0,0,0,3,0,0,2,0,0,0,0,0,3,7
test-smells-beam,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/GroupAlsoByWindowParDoFnFactory.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/runners/google-cloud-dataflow-java/worker/src/test/java/org/apache/beam/runners/dataflow/worker/GroupAlsoByWindowParDoFnFactoryTest.java,103,3,18,0,0,6,1,0,0,0,6,0,0,0,1,5,32
test-smells-beam,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/IsmSideInputReader.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/runners/google-cloud-dataflow-java/worker/src/test/java/org/apache/beam/runners/dataflow/worker/IsmSideInputReaderTest.java,1814,53,55,53,0,0,17,1,1,25,2,0,0,0,17,8,171
test-smells-beam,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/WindmillStateReader.java,disputado,1,0.7,1,1,0,0.7,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/runners/google-cloud-dataflow-java/worker/src/test/java/org/apache/beam/runners/dataflow/worker/WindmillStateReaderTest.java,406,23,10,2,0,2,7,2,0,4,8,0,0,0,6,8,41
test-smells-beam,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/fn/control/RegisterAndProcessBundleOperation.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/runners/google-cloud-dataflow-java/worker/src/test/java/org/apache/beam/runners/dataflow/worker/fn/control/RegisterAndProcessBundleOperationTest.java,916,22,13,0,0,1,11,0,3,4,10,0,0,0,8,7,50
test-smells-beam,/runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCoders.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,1,/runners/google-cloud-dataflow-java/worker/src/test/java/org/apache/beam/runners/dataflow/worker/graph/LengthPrefixUnknownCodersTest.java|/runners/java-fn-execution/src/test/java/org/apache/beam/runners/fnexecution/wire/LengthPrefixUnknownCodersTest.java,517,31,6,3,0,0,0,0,2,0,0,0,0,0,1,4,12
test-smells-beam,/sdks/java/core/src/main/java/org/apache/beam/sdk/options/PipelineOptionsFactory.java,disputado|negativo_confiavel,2,1.1667,1,1,0,1.1667,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/sdks/java/core/src/test/java/org/apache/beam/sdk/options/PipelineOptionsFactoryTest.java,2144,165,110,0,0,8,52,1,0,254,19,0,0,0,5,7,449
test-smells-beam,/sdks/java/core/src/main/java/org/apache/beam/sdk/testing/CoderProperties.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/sdks/java/core/src/test/java/org/apache/beam/sdk/testing/CoderPropertiesTest.java,269,17,0,0,0,0,3,5,0,10,0,0,0,0,0,3,18
test-smells-beam,/sdks/java/core/src/main/java/org/apache/beam/sdk/transforms/ApproximateQuantiles.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,1,/sdks/java/core/src/test/java/org/apache/beam/sdk/transforms/ApproximateQuantilesTest.java,379,24,1,5,0,0,0,0,0,0,2,0,0,0,0,3,8
test-smells-beam,/sdks/java/extensions/euphoria/src/main/java/org/apache/beam/sdk/extensions/euphoria/core/translate/TimestampExtractTransform.java,disputado|negativo_confiavel,2,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/sdks/java/extensions/euphoria/src/test/java/org/apache/beam/sdk/extensions/euphoria/core/translate/TimestampExtractTransformTest.java,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-beam,/sdks/java/extensions/sketching/src/main/java/org/apache/beam/sdk/extensions/sketching/SketchFrequencies.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,1,0,/sdks/java/extensions/sketching/src/test/java/org/apache/beam/sdk/extensions/sketching/SketchFrequenciesTest.java,190,11,3,5,0,0,4,0,0,8,0,0,0,0,0,4,20
test-smells-beam,/sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRel.java,disputado,1,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/sdks/java/extensions/sql/src/test/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRelTest.java,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-beam,/sdks/java/harness/src/main/java/org/apache/beam/fn/harness/WindowMergingFnRunner.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/sdks/java/harness/src/test/java/org/apache/beam/fn/harness/WindowMergingFnRunnerTest.java,121,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4
test-smells-beam,/sdks/java/io/amazon-web-services/src/main/java/org/apache/beam/sdk/io/aws/sqs/SqsIO.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/sdks/java/io/amazon-web-services/src/test/java/org/apache/beam/sdk/io/aws/sqs/SqsIOTest.java,138,5,0,6,0,0,1,0,0,0,1,0,0,0,0,3,8
test-smells-beam,/sdks/java/io/cassandra/src/main/java/org/apache/beam/sdk/io/cassandra/CassandraIO.java,disputado,1,,,,,,,,,0.375,1,1,0,0.375,0,2,8,,,,,,,,,,,,,,,,,1,0,/sdks/java/io/cassandra/src/test/java/org/apache/beam/sdk/io/cassandra/CassandraIOTest.java,467,32,5,5,0,0,7,0,0,20,8,0,0,0,2,6,47
test-smells-beam,/sdks/java/io/google-cloud-platform/src/main/java/org/apache/beam/sdk/io/gcp/bigquery/BigQueryHelpers.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/sdks/java/io/google-cloud-platform/src/test/java/org/apache/beam/sdk/io/gcp/bigquery/BigQueryHelpersTest.java,208,14,5,4,0,0,1,0,0,1,0,0,0,0,1,5,12
test-smells-beam,/sdks/java/io/google-cloud-platform/src/main/java/org/apache/beam/sdk/io/gcp/datastore/DatastoreV1.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/sdks/java/io/google-cloud-platform/src/test/java/org/apache/beam/sdk/io/gcp/datastore/DatastoreV1Test.java,1023,70,18,4,0,2,24,0,0,48,6,0,0,0,3,7,105
test-smells-beam,/sdks/java/io/google-cloud-platform/src/main/java/org/apache/beam/sdk/io/gcp/pubsub/PubsubClient.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/sdks/java/io/google-cloud-platform/src/test/java/org/apache/beam/sdk/io/gcp/pubsub/PubsubClientTest.java,185,24,2,0,0,0,3,0,0,3,0,0,0,0,0,3,8
test-smells-beam,/sdks/java/io/hcatalog/src/main/java/org/apache/beam/sdk/io/hcatalog/HCatalogIO.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/sdks/java/io/hcatalog/src/test/java/org/apache/beam/sdk/io/hcatalog/HCatalogIOTest.java,281,22,1,2,0,0,9,0,0,6,3,0,0,0,1,6,22
test-smells-beam,/sdks/java/io/synthetic/src/main/java/org/apache/beam/sdk/io/synthetic/SyntheticOptions.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,1,1,0,0.8333,0,2,6,1,0,/sdks/java/io/synthetic/src/test/java/org/apache/beam/sdk/io/synthetic/SyntheticOptionsTest.java,151,11,2,0,0,0,3,0,0,3,5,0,0,0,0,4,13
test-smells-bigtop,/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/products/rules/AndRule.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/products/rules/TestAndRule.java,55,1,3,0,0,1,1,0,0,0,0,0,0,0,0,3,5
test-smells-bigtop,/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageSimulator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageSimulator.java,53,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4,4
test-smells-bigtop,/bigtop-data-generators/bigpetstore-data-generator/src/main/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/ProductCategoryUsageTrajectory.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/bigtop-data-generators/bigpetstore-data-generator/src/test/java/org/apache/bigtop/datagenerators/bigpetstore/generators/transaction/TestProductCategoryUsageTrajectory.java,70,2,1,0,0,0,2,0,0,2,11,0,0,0,0,4,16
test-smells-binnavi,/src/main/java/com/google/security/zynamics/binnavi/disassembly/views/CView.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/google/security/zynamics/binnavi/disassembly/CViewTest.java,1120,49,164,0,0,23,20,36,7,12,51,0,0,0,11,8,324
test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/algorithms/mono2/registertracking/RegisterSetLatticeElement.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/src/test/java/com/google/security/zynamics/reil/algorithms/mono2/registertracking/RegisterSetLatticeElementTest.java,202,16,27,0,10,2,9,0,3,10,0,0,0,0,0,6,61
test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/translators/arm/ARMQdaddTranslator.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/src/test/java/com/google/security/zynamics/reil/translators/arm/ARMQdaddTranslatorTest.java,102,9,4,0,0,0,0,0,0,0,1,0,0,0,1,3,6
test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/translators/arm/ARMSmlsdTranslator.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,0,1.0,0,2,4,1,0,/src/test/java/com/google/security/zynamics/reil/translators/arm/ARMSmlsdTranslatorTest.java,110,9,6,0,0,0,0,0,0,0,1,0,0,0,1,3,8
test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/translators/mips/NorTranslator.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/src/test/java/com/google/security/zynamics/reil/translators/mips/NorTranslatorTest.java|/src/test/java/com/google/security/zynamics/reil/translators/ppc/NorTranslatorTest.java,373,15,32,0,0,0,0,0,0,2,6,0,0,0,6,8,46
test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/translators/x86/Helpers.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/google/security/zynamics/reil/translators/x86/HelpersTest.java,67,1,30,0,0,0,0,0,0,0,0,0,0,0,1,2,31
test-smells-birt,/core/org.eclipse.birt.core/src/org/eclipse/birt/core/fs/LocalFile.java,disputado,1,,,,,,,,,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,1,0,/core/org.eclipse.birt.core.tests/test/org/eclipse/birt/core/fs/LocalFileTest.java,205,14,9,0,0,2,11,5,0,7,2,11,0,12,0,8,59
test-smells-birt,/data/org.eclipse.birt.core.script.function/src/org/eclipse/birt/core/script/function/bre/BirtDateTime.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/core/org.eclipse.birt.core.tests/test/org/eclipse/birt/core/script/bre/BirtDateTimeTest.java,1676,47,8,38,0,1,0,0,0,0,18,0,0,0,19,5,84
test-smells-birt,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/executor/transform/ResultSetWrapper.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/chart/org.eclipse.birt.chart.tests/src/org/eclipse/birt/chart/tests/engine/datafeed/ResultSetWrapperTest.java,79,14,2,0,0,0,0,0,0,0,7,0,0,0,0,2,9
test-smells-birt,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/odaconsumer/PreparedStatement.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/data/org.eclipse.birt.data.tests/test/org/eclipse/birt/data/engine/odaconsumer/PreparedStatementTest.java,242,20,6,1,8,0,3,6,0,2,0,0,2,0,0,7,28
test-smells-birt,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/olap/data/impl/Traversalor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/data/org.eclipse.birt.data.tests/test/org/eclipse/birt/data/engine/olap/data/impl/TraversalorTest.java,54,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2
test-smells-birt,/data/org.eclipse.birt.report.data.oda.sampledb.ui/src/org/eclipse/birt/report/data/oda/sampledb/ui/i18n/Messages.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/UI/org.eclipse.birt.report.designer.tests/test/org/eclipse/birt/report/designer/nls/MessagesTest.java|/chart/org.eclipse.birt.chart.tests/src/org/eclipse/birt/chart/tests/i18n/MessagesTest.java,83,5,4,0,0,0,0,0,0,1,0,0,0,0,0,3,5
test-smells-blockly-android,/blocklylib-core/src/main/java/com/google/blockly/android/ui/AbstractInputView.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/blocklytest/src/androidTest/java/com/google/blockly/android/ui/AbstractInputViewTest.java,127,9,6,0,0,2,2,0,2,3,0,0,0,0,0,5,15
test-smells-blockly-android,/blocklylib-core/src/main/java/com/google/blockly/android/ui/fieldview/BasicFieldColorView.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/blocklytest/src/androidTest/java/com/google/blockly/android/ui/fieldview/BasicFieldColorViewTest.java,132,11,11,0,0,2,1,0,3,1,0,0,0,0,0,5,18
test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,disputado,1,0.6667,1,1,0,0.6667,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,819,20,18,22,2,14,10,14,0,6,13,0,0,0,6,9,105
test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestBookieWatcher.java,143,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,disputado,1,1.1667,1,1,0,1.1667,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,294,9,0,3,0,0,4,0,0,2,1,0,0,0,2,5,12
test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSetTest.java,278,9,46,10,0,11,8,3,0,7,27,0,0,0,3,8,115
test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMapTest.java,476,17,84,10,0,18,16,9,0,11,60,0,0,0,5,8,213
test-smells-brooklyn-server,/core/src/main/java/org/apache/brooklyn/core/effector/MethodEffector.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,/core/src/test/java/org/apache/brooklyn/core/effector/MethodEffectorTest.java,419,16,13,2,0,0,0,0,0,0,0,0,0,0,2,3,17
test-smells-brooklyn-server,/core/src/main/java/org/apache/brooklyn/core/network/OnSubnetNetworkEnricher.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/core/src/test/java/org/apache/brooklyn/core/network/OnSubnetNetworkEnricherTest.java,280,18,0,5,0,0,0,0,1,0,0,0,0,0,1,3,7
test-smells-brooklyn-server,/policy/src/main/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicy.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/policy/src/test/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicyTest.java,303,14,4,2,1,1,0,0,0,1,1,0,0,0,1,7,11
test-smells-brooklyn-server,/rest/rest-api/src/main/java/org/apache/brooklyn/rest/domain/ApiError.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/rest/rest-api/src/test/java/org/apache/brooklyn/rest/domain/ApiErrorTest.java,67,4,0,0,0,0,2,0,0,1,0,0,0,0,0,2,3
test-smells-brooklyn-server,/rest/rest-resources/src/main/java/org/apache/brooklyn/rest/resources/SensorResource.java,disputado,1,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/rest/rest-resources/src/test/java/org/apache/brooklyn/rest/resources/SensorResourceTest.java,378,35,4,4,0,0,0,3,1,0,2,0,0,0,0,5,14
