sample_id,smell,granularidade,code_name,path,start_line,end_line,mlcq_repo,github_repo,repo_status,commit_hash,is_industry_relevant,n_reviews,n_revisores,severidades,n_positivos,n_major_ou_mais,n_reviews_crosscheck,sev_max,sev_media,sev_mediana,pos_any,pos_maioria,pos_unanime,pos_any_major,foi_crosscheck,estrato
3790799,blob,class,com.google.android.exoplayer2.offline.DownloadAction,/library/core/src/main/java/com/google/android/exoplayer2/offline/DownloadAction.java,33,220,amzn/exoplayer-amazon-port,,SEM_REPO,90cf56092dca07e8752f8f7e063a0b3b98313942,0.5,6,3,minor|minor|minor|none|none|none,3,0,4,1,0.5,0.5,1,0,0,0,1,disputado
3791275,long method,function,com.google.android.exoplayer2.audio.MediaCodecAudioRenderer#onStopped,/library/core/src/main/java/com/google/android/exoplayer2/audio/MediaCodecAudioRenderer.java,543,548,amzn/exoplayer-amazon-port,,SEM_REPO,90cf56092dca07e8752f8f7e063a0b3b98313942,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3791832,data class,class,backtype.storm.tuple.TupleImpl,/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java,37,356,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,6,3,major|major|major|major|none|none,4,4,4,2,1.3333,2.0,1,1,0,1,1,positivo_confiavel
3794102,feature envy,function,com.google.android.exoplayer2.SimpleExoPlayer#seekTo int|long,/library/core/src/main/java/com/google/android/exoplayer2/SimpleExoPlayer.java,931,936,amzn/exoplayer-amazon-port,,SEM_REPO,90cf56092dca07e8752f8f7e063a0b3b98313942,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3795599,blob,class,com.alibaba.jstorm.utils.TimeCacheQueue.DefaultExpiredCallback,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/TimeCacheQueue.java,45,57,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3796407,feature envy,function,backtype.storm.generated.Nimbus.getNettyMetrics_result.getNettyMetrics_resultStandardScheme#read org.apache.thrift.protocol.TProtocol|getNettyMetrics_result,/jstorm-core/src/main/java/backtype/storm/generated/Nimbus.java,48412,48438,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3796929,data class,class,org.apache.activemq.apollo.mqtt.dto.MqttDTO,/apollo-mqtt/src/main/java/org/apache/activemq/apollo/mqtt/dto/MqttDTO.java,31,109,apache/activemq-apollo,test-smells-activemq-apollo,HASH_OK,8e4b134b2a5d3576aa62cd8df9905a9fe2eba2d0,0,8,4,critical|critical|major|minor|minor|none|none|none,5,3,6,3,1.25,1.0,1,1,0,1,1,positivo_confiavel
3797814,data class,class,com.alibaba.jstorm.hdfs.spout.SequenceFileReader.Offset,/jstorm-hdfs/src/main/java/com/alibaba/jstorm/hdfs/spout/SequenceFileReader.java,104,212,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,6,3,major|major|minor|none|none|none,3,2,4,2,0.8333,0.5,1,0,0,1,1,disputado
3797964,data class,class,com.alipay.dw.jstorm.transcation.TransactionalGlobalCount.Value,/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java,93,96,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,10,5,critical|major|major|minor|none|none|none|none|none|none,4,3,8,3,0.8,0.0,1,0,0,1,1,disputado
3799104,feature envy,function,com.alibaba.jstorm.utils.PathUtils.rmpath String,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java,99,105,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3800392,long method,function,com.google.android.exoplayer2.extractor.wav.WavExtractor#init ExtractorOutput,/library/core/src/main/java/com/google/android/exoplayer2/extractor/wav/WavExtractor.java,53,59,amzn/exoplayer-amazon-port,,SEM_REPO,90cf56092dca07e8752f8f7e063a0b3b98313942,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3801914,long method,function,com.alipay.dw.jstorm.example.userdefined.scheduler.TaskInDifferentNodeTopology.main String[],/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/userdefined/scheduler/TaskInDifferentNodeTopology.java,135,142,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3803712,long method,function,backtype.storm.topology.StatefulWindowedBoltExecutor#updateWindowState List<Tuple>|List<Tuple>,/jstorm-core/src/main/java/backtype/storm/topology/StatefulWindowedBoltExecutor.java,225,231,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3804138,blob,class,backtype.storm.utils.ZookeeperServerCnxnFactory,/jstorm-core/src/main/java/backtype/storm/utils/ZookeeperServerCnxnFactory.java,29,84,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3804285,long method,function,org.apache.storm.starter.tools.Rankings#findRankOf Rankable,/example/sequence-split-merge/src/main/java/org/apache/storm/starter/tools/Rankings.java,113,122,alibaba/jstorm,test-smells-jstorm,HASH_OK,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3807471,long method,function,"org.apache.activemq.artemis.core.management.impl.AddressControlImpl#sendMessage Map<String, String>|int|String|boolean|String|String",/artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java,347,363,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,6,3,critical|minor|minor|none|none|none,3,1,2,3,0.8333,0.5,1,0,0,1,1,disputado
3808598,feature envy,function,org.apache.activemq.artemis.core.client.impl.ClientConsumerImpl.Runner#run,/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/ClientConsumerImpl.java,1151,1160,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3809437,feature envy,function,org.apache.activemq.artemis.ra.ActiveMQRABytesMessage#readInt,/artemis-ra/src/main/java/org/apache/activemq/artemis/ra/ActiveMQRABytesMessage.java,171,178,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3811653,feature envy,function,org.apache.activemq.artemis.core.server.impl.MessageReferenceImpl#copy Queue,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java,137,140,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
3812099,feature envy,function,org.apache.activemq.artemis.jms.example.DummyXid#equals Object,/examples/features/standard/xa-heuristic/src/main/java/org/apache/activemq/artemis/jms/example/DummyXid.java,112,143,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3812473,data class,class,org.apache.activemq.artemis.core.protocol.stomp.StompFrame.Header,/artemis-protocols/artemis-stomp-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/stomp/StompFrame.java,158,175,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,8,4,major|major|minor|none|none|none|none|none,3,2,6,2,0.625,0.0,1,0,0,1,1,disputado
3813750,blob,class,org.apache.activemq.artemis.core.server.cluster.ClusterControl,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/ClusterControl.java,48,210,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3814167,feature envy,function,org.apache.activemq.artemis.core.server.cluster.qourum.QuorumManager.VoteRunnableHolder.VoteRunnableHolder QuorumVote|List<VoteRunnable>|int,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/qourum/QuorumManager.java,277,282,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3814315,data class,class,org.apache.activemq.artemis.core.protocol.core.impl.wireformat.NodeAnnounceMessage,/artemis-server/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/wireformat/NodeAnnounceMessage.java,23,214,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,8,4,major|minor|minor|none|none|none|none|none,3,1,6,2,0.5,0.0,1,0,0,1,1,disputado
3817294,long method,function,org.apache.activemq.artemis.core.client.impl.LargeMessageControllerImpl#getByte long,/artemis-core-client/src/main/java/org/apache/activemq/artemis/core/client/impl/LargeMessageControllerImpl.java,365,373,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3817323,data class,class,org.apache.accumulo.core.summary.Gatherer.RowRange,/core/src/main/java/org/apache/accumulo/core/summary/Gatherer.java,617,656,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,6,3,critical|minor|minor|none|none|none,3,1,4,3,0.8333,0.5,1,0,0,1,1,disputado
3818939,long method,function,org.apache.activemq.artemis.jms.example.ldap.InMemoryDirectoryServiceFactory.InMemoryDirectoryServiceFactory,/examples/features/standard/security-ldap/src/main/java/org/apache/activemq/artemis/jms/example/ldap/InMemoryDirectoryServiceFactory.java,64,72,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3819835,data class,class,org.apache.accumulo.tserver.InMemoryMap.MemoryIterator,/server/tserver/src/main/java/org/apache/accumulo/tserver/InMemoryMap.java,637,695,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3819885,long method,function,org.apache.accumulo.proxy.thrift.AccumuloProxy.updateRowsConditionally_args#getFieldValue _Fields,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,107318,107329,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3820002,data class,class,org.apache.accumulo.core.clientImpl.OfflineIterator.OfflineIteratorEnvironment,/core/src/main/java/org/apache/accumulo/core/clientImpl/OfflineIterator.java,70,143,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,6,3,major|minor|minor|minor|none|none,4,1,4,2,0.8333,1.0,1,1,0,1,1,positivo_confiavel
3822072,data class,class,org.apache.accumulo.tserver.tablet.Compactor.CompactionCanceledException,/server/tserver/src/main/java/org/apache/accumulo/tserver/tablet/Compactor.java,76,78,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3823798,long method,function,org.apache.activemq.artemis.core.transaction.TransactionDetail.TransactionDetail Xid|Transaction|Long,/artemis-server/src/main/java/org/apache/activemq/artemis/core/transaction/TransactionDetail.java,61,65,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3824920,feature envy,function,org.apache.activemq.artemis.utils.collections.UpdatableIterator#reset,/artemis-commons/src/main/java/org/apache/activemq/artemis/utils/collections/UpdatableIterator.java,58,66,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,6,3,minor|none|none|none|none|none,1,0,4,1,0.1667,0.0,1,0,0,0,1,disputado
3825676,long method,function,org.apache.activemq.artemis.api.core.Message#getGroupSequence,/artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/Message.java,261,263,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3827535,blob,class,org.apache.accumulo.server.util.MetadataTableUtil,/server/base/src/main/java/org/apache/accumulo/server/util/MetadataTableUtil.java,106,1133,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,8,4,critical|major|minor|minor|none|none|none|none,4,2,6,3,0.875,0.5,1,0,0,1,1,disputado
3827991,blob,class,org.apache.accumulo.core.bloomfilter.DynamicBloomFilter,/core/src/main/java/org/apache/accumulo/core/bloomfilter/DynamicBloomFilter.java,90,298,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3828619,long method,function,org.apache.activemq.artemis.core.postoffice.impl.SimpleAddressManager#addAddressInfo AddressInfo,/artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/SimpleAddressManager.java,259,276,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3829184,long method,function,org.apache.activemq.artemis.core.messagecounter.MessageCounter#resetHistory,/artemis-server/src/main/java/org/apache/activemq/artemis/core/messagecounter/MessageCounter.java,256,261,apache/activemq-artemis,test-smells-artemis,HASH_OK,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3831179,long method,function,org.apache.accumulo.proxy.thrift.AccumuloProxy.createTable_args.findByThriftId int,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,29279,29293,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3834247,feature envy,function,org.apache.accumulo.proxy.thrift.AccumuloProxy.getNamespaceIteratorSetting_result.getNamespaceIteratorSetting_resultTupleScheme#read org.apache.thrift.protocol.TProtocol|getNamespaceIteratorSetting_result,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,126206,126230,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,8,4,major|minor|minor|minor|minor|none|none|none,5,1,6,2,0.75,1.0,1,1,0,1,1,positivo_confiavel
3836401,blob,class,org.apache.accumulo.proxy.thrift.AccumuloProxy.Processor.grantSystemPermission,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,9054,9083,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3839255,long method,function,org.apache.accumulo.proxy.thrift.AccumuloProxy.grantSystemPermission_result#getFieldValue _Fields,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,81803,81814,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3839517,blob,class,org.apache.accumulo.server.util.Admin.DumpConfigCommand,/server/base/src/main/java/org/apache/accumulo/server/util/Admin.java,125,141,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3843851,feature envy,function,org.apache.ambari.server.api.services.StacksService#createStackVersionResource String|String,/ambari-server/src/main/java/org/apache/ambari/server/api/services/StacksService.java,962,969,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3844294,long method,function,org.apache.accumulo.proxy.thrift.AccumuloProxy.listNamespaceIterators_result#setOuch1 AccumuloException,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,126929,126932,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3846700,blob,class,org.apache.ambari.server.utils.XmlUtils,/ambari-server/src/main/java/org/apache/ambari/server/utils/XmlUtils.java,31,51,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3848916,long method,function,org.apache.ivy.plugins.repository.file.FileRepository#setLocal boolean,/src/java/org/apache/ivy/plugins/repository/file/FileRepository.java,122,124,apache/ant-ivy,test-smells-ant-ivy,HASH_OK,4ffcf8f06f238b17e78e8033c3e8278833e452eb,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3849158,long method,function,org.apache.ambari.server.orm.entities.ViewResourceEntity#setViewEntity ViewEntity,/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ViewResourceEntity.java,264,266,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3850165,data class,class,org.apache.ivy.tools.analyser.JarModule,/src/java/org/apache/ivy/tools/analyser/JarModule.java,24,46,apache/ant-ivy,test-smells-ant-ivy,HASH_OK,4ffcf8f06f238b17e78e8033c3e8278833e452eb,1,6,3,major|major|minor|none|none|none,3,2,4,2,0.8333,0.5,1,0,0,1,1,disputado
3851209,long method,function,org.apache.ambari.server.api.services.stackadvisor.commands.StackAdvisorCommand#createConfigResource,/ambari-server/src/main/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommand.java,519,525,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3851625,long method,function,org.apache.accumulo.core.data.Key#compareColumnQualifier Text,/core/src/main/java/org/apache/accumulo/core/data/Key.java,765,768,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3856241,blob,class,org.apache.accumulo.core.security.VisibilityEvaluator,/core/src/main/java/org/apache/accumulo/core/security/VisibilityEvaluator.java,28,207,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3856345,feature envy,function,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllExcludes ModuleDescriptor|PrintWriter,/src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,209,227,apache/ant-ivy,test-smells-ant-ivy,HASH_OK,4ffcf8f06f238b17e78e8033c3e8278833e452eb,1,8,4,major|minor|minor|none|none|none|none|none,3,1,6,2,0.5,0.0,1,0,0,1,1,disputado
3856873,data class,class,org.apache.ivy.tools.analyser.JarModuleFinder,/src/java/org/apache/ivy/tools/analyser/JarModuleFinder.java,31,76,apache/ant-ivy,test-smells-ant-ivy,HASH_OK,4ffcf8f06f238b17e78e8033c3e8278833e452eb,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3856911,feature envy,function,org.apache.ambari.server.api.query.render.AlertSummaryRenderer#addRequiredAlertProperties Set<String>,/ambari-server/src/main/java/org/apache/ambari/server/api/query/render/AlertSummaryRenderer.java,205,209,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,8,4,critical|minor|none|none|none|none|none|none,2,1,4,3,0.5,0.0,1,0,0,1,1,disputado
3857363,long method,function,org.apache.accumulo.core.tabletserver.thrift.TabletClientService.startScan_result#setTmfeIsSet boolean,/core/src/main/java/org/apache/accumulo/core/tabletserver/thrift/TabletClientService.java,8196,8200,apache/accumulo,test-smells-accumulo,HASH_OK,f896c98c2356a52dfa2235d2cc02ae556ab17909,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
3857472,data class,class,org.apache.ivy.core.module.descriptor.DefaultArtifact,/src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java,30,146,apache/ant-ivy,test-smells-ant-ivy,HASH_OK,4ffcf8f06f238b17e78e8033c3e8278833e452eb,1,6,3,major|minor|minor|none|none|none,3,1,4,2,0.6667,0.5,1,0,0,1,1,disputado
3858066,data class,class,org.apache.ambari.server.orm.entities.ClusterEntity,/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java,48,350,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,6,3,major|minor|minor|minor|none|none,4,1,4,2,0.8333,1.0,1,1,0,1,1,positivo_confiavel
3858217,long method,function,org.apache.ambari.server.api.services.RequestScheduleService#deleteRequestSchedule HttpHeaders|UriInfo|String,/ambari-server/src/main/java/org/apache/ambari/server/api/services/RequestScheduleService.java,208,224,apache/ambari,test-smells-ambari,HASH_OK,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
