review_id,sample_id,reviewer_id,smell,severidade,severidade_num,review_timestamp,is_crosscheck
12431,3856345,3,feature envy,none,0,2019-08-06 16:31:03.252320,1
13611,3856345,1,long method,minor,1,2019-08-30 09:27:19.315720,1
13612,3856345,1,feature envy,minor,1,2019-08-30 09:27:19.316682,1
14271,3856345,5,long method,none,0,2019-09-04 13:35:46.556926,1
14272,3856345,5,feature envy,none,0,2019-09-04 13:35:46.557573,1
1927,3856873,16,data class,none,0,2019-03-29 17:18:41.826929,0
1928,3856873,16,blob,none,0,2019-03-29 17:18:41.836929,0
1931,3856911,16,long method,none,0,2019-03-29 17:24:56.203602,0
1932,3856911,16,feature envy,minor,1,2019-03-29 17:24:56.303748,0
10167,3856911,13,long method,none,0,2019-07-25 16:04:25.799885,0
10168,3856911,13,feature envy,critical,3,2019-07-25 16:04:25.800763,0
11568,3856911,3,long method,none,0,2019-08-05 12:34:52.826335,1
11569,3856911,3,feature envy,none,0,2019-08-05 12:34:52.827928,1
14075,3856911,20,long method,none,0,2019-09-02 06:44:43.337477,1
14076,3856911,20,feature envy,none,0,2019-09-02 06:44:43.337890,1
1933,3857363,16,long method,none,0,2019-03-29 17:25:07.520913,0
1934,3857363,16,feature envy,none,0,2019-03-29 17:25:07.584258,0
3906,3857472,13,blob,none,0,2019-04-05 14:24:33.720122,0
3907,3857472,13,data class,major,2,2019-04-05 14:24:33.728520,0
12248,3857472,3,blob,none,0,2019-08-06 11:38:25.570269,1
12249,3857472,3,data class,minor,1,2019-08-06 11:38:25.572090,1
12995,3857472,20,blob,none,0,2019-08-16 13:38:41.971517,1
12996,3857472,20,data class,minor,1,2019-08-16 13:38:41.972247,1
2887,3858066,22,data class,minor,1,2019-04-05 12:18:08.579402,0
2888,3858066,22,blob,none,0,2019-04-05 12:18:08.580317,0
11876,3858066,3,blob,minor,1,2019-08-05 20:42:08.125289,1
11877,3858066,3,data class,major,2,2019-08-05 20:42:08.129613,1
12842,3858066,20,blob,none,0,2019-08-16 13:10:42.570499,1
12843,3858066,20,data class,minor,1,2019-08-16 13:10:42.575943,1
4340,3858217,10,long method,none,0,2019-04-12 12:08:07.445981,0
4341,3858217,10,feature envy,none,0,2019-04-12 12:08:07.519478,0
3481,3859697,20,feature envy,none,0,2019-04-05 13:05:26.710825,0
3482,3859697,20,long method,none,0,2019-04-05 13:05:26.712066,0
4293,3860739,7,blob,critical,3,2019-04-10 09:57:25.284131,0
4294,3860739,7,data class,major,2,2019-04-10 09:57:25.303774,0
10663,3860739,10,data class,none,0,2019-07-26 13:11:40.693638,1
10664,3860739,10,blob,none,0,2019-07-26 13:11:40.693964,1
11784,3860739,3,blob,minor,1,2019-08-05 19:58:07.229656,1
11785,3860739,3,data class,minor,1,2019-08-05 19:58:07.230199,1
15095,3860739,4,blob,none,0,2019-09-12 10:47:44.707174,1
15096,3860739,4,data class,none,0,2019-09-12 10:47:44.715766,1
5364,3862557,20,blob,none,0,2019-04-12 15:14:52.073546,0
5365,3862557,20,data class,none,0,2019-04-12 15:14:52.104106,0
1935,3862792,16,blob,none,0,2019-03-29 17:27:03.524201,0
1936,3862792,16,data class,none,0,2019-03-29 17:27:03.531276,0
4695,3863486,20,blob,none,0,2019-04-12 13:19:48.864995,0
4696,3863486,20,data class,none,0,2019-04-12 13:19:48.865687,0
5324,3864226,20,long method,none,0,2019-04-12 15:12:21.620729,0
5325,3864226,20,feature envy,none,0,2019-04-12 15:12:21.621709,0
9807,3868102,4,long method,none,0,2019-07-24 12:48:26.061577,0
9808,3868102,4,feature envy,none,0,2019-07-24 12:48:26.066526,0
1939,3868110,16,feature envy,minor,1,2019-03-29 17:30:20.191780,0
1940,3868110,16,long method,none,0,2019-03-29 17:30:20.211124,0
10888,3868110,1,long method,none,0,2019-07-29 12:14:32.568691,1
10889,3868110,1,feature envy,none,0,2019-07-29 12:14:32.570449,1
12180,3868110,3,feature envy,none,0,2019-08-06 08:15:51.310730,1
12181,3868110,3,long method,none,0,2019-08-06 08:15:51.332011,1
5600,3868578,6,data class,none,0,2019-04-16 18:28:23.198293,0
5601,3868578,6,blob,none,0,2019-04-16 18:28:23.199786,0
1941,3868603,16,long method,none,0,2019-03-29 17:30:51.179671,0
1942,3868603,16,feature envy,none,0,2019-03-29 17:30:51.181188,0
8641,3869246,4,long method,none,0,2019-07-19 13:30:07.944084,0
8642,3869246,4,feature envy,none,0,2019-07-19 13:30:07.944427,0
1937,3869760,16,blob,none,0,2019-03-29 17:27:57.651896,0
1938,3869760,16,data class,none,0,2019-03-29 17:27:57.653738,0
1945,3870545,16,long method,none,0,2019-03-29 17:52:32.265878,0
1946,3870545,16,feature envy,none,0,2019-03-29 17:52:32.270111,0
1943,3871308,16,long method,none,0,2019-03-29 17:31:19.127937,0
1944,3871308,16,feature envy,none,0,2019-03-29 17:31:19.131657,0
8703,3872015,1,long method,none,0,2019-07-19 14:32:10.455744,0
8704,3872015,1,feature envy,none,0,2019-07-19 14:32:10.457658,0
4204,3873345,9,long method,none,0,2019-04-09 15:17:00.451989,0
4205,3873345,9,feature envy,none,0,2019-04-09 15:17:00.451153,0
2940,3873715,20,blob,none,0,2019-04-05 12:23:06.558286,0
2941,3873715,20,data class,none,0,2019-04-05 12:23:06.579146,0
1947,3873752,16,blob,none,0,2019-03-29 17:55:04.437886,0
1948,3873752,16,data class,none,0,2019-03-29 17:55:04.538356,0
3597,3874200,5,data class,major,2,2019-04-05 13:12:32.350870,0
3598,3874200,5,blob,none,0,2019-04-05 13:12:32.351501,0
10864,3874200,1,data class,major,2,2019-07-29 12:03:37.933637,1
10865,3874200,1,blob,none,0,2019-07-29 12:03:37.933651,1
11440,3874200,3,blob,none,0,2019-08-04 22:54:30.185106,1
11441,3874200,3,data class,none,0,2019-08-04 22:54:30.193652,1
1955,3875268,16,feature envy,none,0,2019-03-29 18:02:55.571398,0
1956,3875268,16,long method,none,0,2019-03-29 18:02:55.571764,0
1949,3875995,16,long method,none,0,2019-03-29 17:55:14.183066,0
1950,3875995,16,feature envy,none,0,2019-03-29 17:55:14.213559,0
1953,3876033,16,long method,none,0,2019-03-29 18:02:34.496713,0
1954,3876033,16,feature envy,none,0,2019-03-29 18:02:34.497611,0
1951,3877056,16,long method,none,0,2019-03-29 18:02:23.705957,0
1952,3877056,16,feature envy,major,2,2019-03-29 18:02:23.708308,0
11672,3877056,3,feature envy,none,0,2019-08-05 15:43:28.864207,1
11673,3877056,3,long method,none,0,2019-08-05 15:43:28.864591,1
12800,3877056,13,feature envy,minor,1,2019-08-09 16:01:32.405871,1
12801,3877056,13,long method,none,0,2019-08-09 16:01:32.408806,1
13351,3877056,21,long method,none,0,2019-08-29 13:54:29.134076,1
13352,3877056,21,feature envy,none,0,2019-08-29 13:54:29.134406,1
9879,3877118,4,long method,major,2,2019-07-24 13:24:09.944380,0
9880,3877118,4,feature envy,minor,1,2019-07-24 13:24:09.961278,0
11914,3877118,3,long method,minor,1,2019-08-05 21:38:23.193221,1
11915,3877118,3,feature envy,none,0,2019-08-05 21:38:23.193820,1
13353,3877118,21,feature envy,none,0,2019-08-29 13:55:02.014287,1
13354,3877118,21,long method,minor,1,2019-08-29 13:55:02.020654,1
9767,3878622,4,blob,none,0,2019-07-24 12:40:15.234355,0
9768,3878622,4,data class,none,0,2019-07-24 12:40:15.257529,0
1961,3879070,16,feature envy,minor,1,2019-03-29 18:07:25.222642,0
1962,3879070,16,long method,none,0,2019-03-29 18:07:25.223452,0
11574,3879070,3,feature envy,none,0,2019-08-05 12:35:09.514943,1
11575,3879070,3,long method,none,0,2019-08-05 12:35:09.515265,1
13533,3879070,1,long method,none,0,2019-08-30 07:58:43.848037,1
13534,3879070,1,feature envy,none,0,2019-08-30 07:58:43.850963,1
1959,3879673,16,long method,none,0,2019-03-29 18:05:17.755735,0
1960,3879673,16,feature envy,none,0,2019-03-29 18:05:17.781297,0
1957,3879965,16,blob,none,0,2019-03-29 18:05:13.575190,0
1958,3879965,16,data class,none,0,2019-03-29 18:05:13.587991,0
5406,3881454,6,blob,none,0,2019-04-16 17:44:06.172589,0
5407,3881454,6,data class,none,0,2019-04-16 17:44:06.174467,0
10007,3882178,4,feature envy,none,0,2019-07-24 21:28:59.923722,0
10008,3882178,4,long method,none,0,2019-07-24 21:28:59.928744,0
6042,3885890,20,data class,none,0,2019-04-19 13:15:53.182730,0
6043,3885890,20,blob,none,0,2019-04-19 13:15:53.257660,0
5208,3888459,20,data class,none,0,2019-04-12 15:06:56.915462,0
5209,3888459,20,blob,none,0,2019-04-12 15:06:56.915980,0
1963,3888598,16,blob,none,0,2019-03-29 18:08:26.470632,0
1964,3888598,16,data class,none,0,2019-03-29 18:08:26.471663,0
4819,3891048,20,blob,none,0,2019-04-12 13:28:17.275162,0
4820,3891048,20,data class,none,0,2019-04-12 13:28:17.278230,0
8569,3893413,4,long method,minor,1,2019-07-19 12:53:26.511094,0
8570,3893413,4,feature envy,minor,1,2019-07-19 12:53:26.545052,0
12112,3893413,3,long method,minor,1,2019-08-06 07:41:37.686207,1
12113,3893413,3,feature envy,none,0,2019-08-06 07:41:37.686816,1
14908,3893413,20,long method,minor,1,2019-09-12 09:51:19.911108,1
14909,3893413,20,feature envy,none,0,2019-09-12 09:51:19.911685,1
6679,3897308,3,feature envy,none,0,2019-05-20 09:07:13.601430,0
6680,3897308,3,long method,none,0,2019-05-20 09:07:13.614113,0
1965,3897581,16,blob,none,0,2019-03-29 18:08:53.798379,0
1966,3897581,16,data class,none,0,2019-03-29 18:08:53.798935,0
6695,3898760,3,data class,none,0,2019-05-20 09:09:02.951551,0
6696,3898760,3,blob,none,0,2019-05-20 09:09:02.951891,0
3611,3900213,20,blob,none,0,2019-04-05 13:12:59.318711,0
3612,3900213,20,data class,none,0,2019-04-05 13:12:59.340126,0
3188,3901039,16,blob,none,0,2019-04-05 12:44:13.677048,0
3189,3901039,16,data class,none,0,2019-04-05 12:44:13.681300,0
6137,3904181,20,blob,none,0,2019-04-19 13:23:11.645331,0
6138,3904181,20,data class,none,0,2019-04-19 13:23:11.646129,0
1967,3904736,16,long method,none,0,2019-03-29 18:11:43.701128,0
1968,3904736,16,feature envy,minor,1,2019-03-29 18:11:43.747855,0
10427,3904736,5,feature envy,none,0,2019-07-26 10:00:32.404877,1
10428,3904736,5,long method,none,0,2019-07-26 10:00:32.407868,1
11886,3904736,3,long method,none,0,2019-08-05 20:43:27.046920,1
11887,3904736,3,feature envy,none,0,2019-08-05 20:43:27.067967,1
8663,3905445,1,long method,none,0,2019-07-19 14:23:05.364450,0
8664,3905445,1,feature envy,none,0,2019-07-19 14:23:05.364829,0
8889,3908026,1,data class,none,0,2019-07-19 15:40:40.063990,0
8890,3908026,1,blob,none,0,2019-07-19 15:40:40.065568,0
3862,3908492,13,blob,minor,1,2019-04-05 13:29:01.169347,0
3863,3908492,13,data class,none,0,2019-04-05 13:29:01.169614,0
11252,3908492,3,blob,minor,1,2019-08-04 19:59:18.215595,1
11253,3908492,3,data class,none,0,2019-08-04 19:59:18.217331,1
2725,3909025,17,long method,none,0,2019-04-05 12:05:35.461727,0
2726,3909025,17,feature envy,none,0,2019-04-05 12:05:35.465529,0
3755,3913986,16,long method,none,0,2019-04-05 13:23:14.008991,0
3756,3913986,16,feature envy,none,0,2019-04-05 13:23:14.032915,0
1973,3917525,3,long method,none,0,2019-04-01 10:42:45.016652,0
1974,3917525,3,feature envy,none,0,2019-04-01 10:42:45.085891,0
1981,3917547,3,long method,none,0,2019-04-01 10:44:33.225982,0
1982,3917547,3,feature envy,none,0,2019-04-01 10:44:33.227563,0
1975,3917715,3,data class,minor,1,2019-04-01 10:42:56.224598,0
1976,3917715,3,blob,none,0,2019-04-01 10:42:56.226073,0
12949,3917715,20,blob,none,0,2019-08-16 13:31:14.564145,1
12950,3917715,20,data class,major,2,2019-08-16 13:31:14.570097,1
13437,3917715,1,blob,none,0,2019-08-29 14:25:39.571364,1
13438,3917715,1,data class,minor,1,2019-08-29 14:25:39.571772,1
1969,3918098,3,feature envy,none,0,2019-04-01 10:42:32.264044,0
1970,3918098,3,long method,none,0,2019-04-01 10:42:32.264613,0
1979,3918287,3,data class,minor,1,2019-04-01 10:44:29.121101,0
1980,3918287,3,blob,none,0,2019-04-01 10:44:29.121576,0
11156,3918287,13,blob,none,0,2019-08-02 12:40:49.260207,1
11157,3918287,13,data class,major,2,2019-08-02 12:40:49.260834,1
12828,3918287,1,data class,minor,1,2019-08-16 10:01:52.108422,1
12829,3918287,1,blob,none,0,2019-08-16 10:01:52.110399,1
1977,3918920,3,feature envy,none,0,2019-04-01 10:43:01.486086,0
1978,3918920,3,long method,none,0,2019-04-01 10:43:01.504459,0
9382,3918943,4,feature envy,major,2,2019-07-23 19:55:38.229298,0
9383,3918943,4,long method,major,2,2019-07-23 19:55:38.239845,0
12498,3918943,3,feature envy,none,0,2019-08-06 16:44:33.711844,1
12499,3918943,3,long method,major,2,2019-08-06 16:44:33.714790,1
13771,3918943,1,long method,major,2,2019-08-30 12:26:45.830139,1
13772,3918943,1,feature envy,none,0,2019-08-30 12:26:45.830508,1
1971,3919083,3,feature envy,none,0,2019-04-01 10:42:41.644736,0
1972,3919083,3,long method,none,0,2019-04-01 10:42:41.645089,0
6793,3919373,3,long method,none,0,2019-05-20 09:30:56.171995,0
6794,3919373,3,feature envy,none,0,2019-05-20 09:30:56.194491,0
1983,3919445,3,data class,none,0,2019-04-01 10:44:59.419192,0
1984,3919445,3,blob,minor,1,2019-04-01 10:44:59.420105,0
14057,3919445,20,blob,none,0,2019-09-02 06:43:13.153753,1
14058,3919445,20,data class,none,0,2019-09-02 06:43:13.157244,1
14503,3919445,4,blob,none,0,2019-09-11 14:10:27.023337,1
14504,3919445,4,data class,none,0,2019-09-11 14:10:27.024872,1
1987,3920271,3,feature envy,none,0,2019-04-01 10:45:25.204693,0
1988,3920271,3,long method,none,0,2019-04-01 10:45:25.205059,0
1985,3920625,3,data class,major,2,2019-04-01 10:45:21.642253,0
1986,3920625,3,blob,none,0,2019-04-01 10:45:21.649324,0
12893,3920625,20,blob,none,0,2019-08-16 13:21:20.760749,1
12894,3920625,20,data class,major,2,2019-08-16 13:21:20.763077,1
1991,3921684,3,long method,none,0,2019-04-01 10:45:33.417610,0
1992,3921684,3,feature envy,none,0,2019-04-01 10:45:33.417930,0
5816,3922349,5,long method,minor,1,2019-04-19 10:15:24.919588,0
5817,3922349,5,feature envy,none,0,2019-04-19 10:15:24.920025,0
12666,3922349,3,long method,major,2,2019-08-06 20:12:56.162053,1
12667,3922349,3,feature envy,none,0,2019-08-06 20:12:56.164619,1
14501,3922349,4,long method,minor,1,2019-09-11 14:10:01.172529,1
14502,3922349,4,feature envy,minor,1,2019-09-11 14:10:01.183856,1
1993,3922485,3,long method,none,0,2019-04-01 10:45:52.531077,0
1994,3922485,3,feature envy,minor,1,2019-04-01 10:45:52.531489,0
14495,3922485,4,long method,none,0,2019-09-11 14:03:11.861326,1
14496,3922485,4,feature envy,minor,1,2019-09-11 14:03:11.884055,1
1989,3922769,3,blob,none,0,2019-04-01 10:45:30.219037,0
1990,3922769,3,data class,none,0,2019-04-01 10:45:30.226243,0
1995,3922790,3,blob,major,2,2019-04-01 10:46:04.111941,0
1996,3922790,3,data class,none,0,2019-04-01 10:46:04.114549,0
13119,3922790,11,data class,none,0,2019-08-23 07:15:09.584026,1
13120,3922790,11,blob,minor,1,2019-08-23 07:15:09.584654,1
13391,3922790,1,data class,none,0,2019-08-29 14:12:56.460369,1
13392,3922790,1,blob,none,0,2019-08-29 14:12:56.460792,1
13859,3922790,15,blob,none,0,2019-09-01 15:59:31.160974,1
13860,3922790,15,data class,none,0,2019-09-01 15:59:31.161498,1
5708,3923939,25,blob,none,0,2019-04-17 09:37:40.933329,0
5709,3923939,25,data class,none,0,2019-04-17 09:37:40.956208,0
1999,3924383,3,feature envy,none,0,2019-04-01 10:49:03.640864,0
2000,3924383,3,long method,none,0,2019-04-01 10:49:03.641224,0
2001,3924454,3,long method,none,0,2019-04-01 10:49:06.241987,0
2002,3924454,3,feature envy,none,0,2019-04-01 10:49:06.269779,0
5860,3924473,5,feature envy,none,0,2019-04-19 11:37:18.506620,0
5861,3924473,5,long method,none,0,2019-04-19 11:37:18.507026,0
1997,3925764,3,blob,minor,1,2019-04-01 10:49:00.353298,0
1998,3925764,3,data class,none,0,2019-04-01 10:49:00.354315,0
14806,3925764,21,blob,none,0,2019-09-12 08:59:09.079254,1
14807,3925764,21,data class,none,0,2019-09-12 08:59:09.079781,1
15189,3925764,4,blob,minor,1,2019-09-12 19:56:25.654264,1
15190,3925764,4,data class,none,0,2019-09-12 19:56:25.654594,1
7607,3926659,3,feature envy,none,0,2019-07-09 21:23:00.834313,0
7608,3926659,3,long method,none,0,2019-07-09 21:23:00.855321,0
2005,3926825,3,long method,none,0,2019-04-01 10:49:36.908976,0
2006,3926825,3,feature envy,none,0,2019-04-01 10:49:36.929604,0
2003,3927368,3,feature envy,minor,1,2019-04-01 10:49:33.286400,0
2004,3927368,3,long method,none,0,2019-04-01 10:49:33.287057,0
12840,3927368,20,long method,none,0,2019-08-16 13:10:19.012564,1
12841,3927368,20,feature envy,none,0,2019-08-16 13:10:19.014142,1
14383,3927368,4,feature envy,minor,1,2019-09-08 21:17:53.771936,1
14384,3927368,4,long method,none,0,2019-09-08 21:17:53.772276,1
1909,3929567,5,data class,none,0,2019-03-29 14:33:30.045083,0
1910,3929567,5,blob,none,0,2019-03-29 14:33:30.050511,0
9605,3930845,4,feature envy,none,0,2019-07-23 21:20:50.106498,0
9606,3930845,4,long method,none,0,2019-07-23 21:20:50.106841,0
4084,3931329,5,feature envy,none,0,2019-04-05 15:37:10.883254,0
4085,3931329,5,long method,none,0,2019-04-05 15:37:10.883788,0
2936,3931780,5,blob,critical,3,2019-04-05 12:22:55.720010,0
2937,3931780,5,data class,none,0,2019-04-05 12:22:55.728913,0
11264,3931780,3,blob,major,2,2019-08-04 20:02:06.241347,1
11265,3931780,3,data class,minor,1,2019-08-04 20:02:06.243518,1
13495,3931780,1,data class,major,2,2019-08-29 15:35:51.539873,1
13496,3931780,1,blob,none,0,2019-08-29 15:35:51.540595,1
14223,3931780,13,data class,minor,1,2019-09-04 12:04:19.486466,1
14224,3931780,13,blob,minor,1,2019-09-04 12:04:19.486846,1
15141,3931780,4,blob,none,0,2019-09-12 19:43:39.894350,1
15142,3931780,4,data class,minor,1,2019-09-12 19:43:39.894910,1
8699,3933339,1,feature envy,none,0,2019-07-19 14:31:19.099476,0
8700,3933339,1,long method,none,0,2019-07-19 14:31:19.099834,0
7683,3936103,3,data class,none,0,2019-07-12 23:50:48.848407,0
7684,3936103,3,blob,none,0,2019-07-12 23:50:48.848921,0
6161,3937045,5,blob,none,0,2019-04-19 13:25:35.995309,0
6162,3937045,5,data class,none,0,2019-04-19 13:25:35.995770,0
9196,3937197,20,blob,none,0,2019-07-23 14:58:12.359485,0
9197,3937197,20,data class,none,0,2019-07-23 14:58:12.361458,0
2007,3938271,3,data class,none,0,2019-04-01 10:50:01.665549,0
2008,3938271,3,blob,critical,3,2019-04-01 10:50:01.666532,0
10459,3938271,5,data class,none,0,2019-07-26 10:19:42.403551,1
10460,3938271,5,blob,none,0,2019-07-26 10:19:42.404423,1
13389,3938271,1,data class,none,0,2019-08-29 14:12:43.642147,1
13390,3938271,1,blob,none,0,2019-08-29 14:12:43.642810,1
2745,3939400,5,blob,none,0,2019-04-05 12:08:40.149667,0
2746,3939400,5,data class,none,0,2019-04-05 12:08:40.150012,0
8279,3940072,3,long method,minor,1,2019-07-18 15:52:36.819538,0
8280,3940072,3,feature envy,minor,1,2019-07-18 15:52:36.827426,0
14261,3940072,5,long method,none,0,2019-09-04 13:32:49.203658,1
14262,3940072,5,feature envy,none,0,2019-09-04 13:32:49.205241,1
14598,3940072,4,feature envy,minor,1,2019-09-11 15:24:29.371324,1
14599,3940072,4,long method,none,0,2019-09-11 15:24:29.371723,1
8975,3940608,15,blob,none,0,2019-07-21 12:58:20.525755,0
8976,3940608,15,data class,none,0,2019-07-21 12:58:20.535707,0
3106,3940746,1,blob,none,0,2019-04-05 12:35:41.337071,0
3107,3940746,1,data class,none,0,2019-04-05 12:35:41.399060,0
8015,3942097,3,feature envy,minor,1,2019-07-18 00:33:58.962269,0
8016,3942097,3,long method,major,2,2019-07-18 00:33:58.932344,0
13767,3942097,1,feature envy,none,0,2019-08-30 12:25:40.245835,1
13768,3942097,1,long method,major,2,2019-08-30 12:25:40.246456,1
15149,3942097,4,feature envy,major,2,2019-09-12 19:45:48.299006,1
15150,3942097,4,long method,major,2,2019-09-12 19:45:48.299469,1
15319,3942097,21,long method,minor,1,2019-09-13 06:54:32.033834,1
15320,3942097,21,feature envy,major,2,2019-09-13 06:54:32.035321,1
4216,3942114,7,blob,none,0,2019-04-10 09:28:59.287309,0
4217,3942114,7,data class,major,2,2019-04-10 09:28:59.305824,0
10401,3942114,5,blob,none,0,2019-07-26 09:51:52.104383,1
10402,3942114,5,data class,none,0,2019-07-26 09:51:52.104966,1
12496,3942114,3,blob,none,0,2019-08-06 16:44:11.100133,1
12497,3942114,3,data class,none,0,2019-08-06 16:44:11.101050,1
2009,3943609,3,data class,none,0,2019-04-01 10:50:49.978410,0
2010,3943609,3,blob,minor,1,2019-04-01 10:50:49.978787,0
13397,3943609,1,data class,none,0,2019-08-29 14:15:08.080214,1
13398,3943609,1,blob,none,0,2019-08-29 14:15:08.081261,1
14622,3943609,4,blob,minor,1,2019-09-11 15:30:51.604696,1
14623,3943609,4,data class,none,0,2019-09-11 15:30:51.606640,1
2930,3943759,20,data class,none,0,2019-04-05 12:22:08.984953,0
2931,3943759,20,blob,none,0,2019-04-05 12:22:08.986998,0
2013,3945199,3,long method,none,0,2019-04-01 10:50:56.034430,0
2014,3945199,3,feature envy,none,0,2019-04-01 10:50:56.035249,0
6379,3945316,7,long method,none,0,2019-04-23 17:18:24.173429,0
6380,3945316,7,feature envy,minor,1,2019-04-23 17:18:24.196826,0
10994,3945316,3,long method,none,0,2019-08-01 23:39:08.633714,1
10995,3945316,3,feature envy,none,0,2019-08-01 23:39:08.634409,1
